codigo_postal,municipio_id,municipio_nombre,id_provincia,id_ccaa,Comunidad Autónoma,Provincia
24328,24229,Villazanzo de Valderaduey,24,7,Castilla y León,León
24329,24139,Sahagún,24,7,Castilla y León,León
24330,24160,Santas Martas,24,7,Castilla y León,León
24339,24160,Santas Martas,24,7,Castilla y León,León
24339,24217,Villamoratiel de las Matas,24,7,Castilla y León,León
24340,24080,Grajal de Campos,24,7,Castilla y León,León
24341,24069,Escobar de Campos,24,7,Castilla y León,León
24342,24031,Calzada del Coto,24,7,Castilla y León,León
24343,24024,"Burgo Ranero, El",24,7,Castilla y León,León
24343,24156,Santa María del Monte de Cea,24,7,Castilla y León,León
24344,24024,"Burgo Ranero, El",24,7,Castilla y León,León
24344,24156,Santa María del Monte de Cea,24,7,Castilla y León,León
24344,24213,Villamartín de Don Sancho,24,7,Castilla y León,León
24344,24226,Villaselán,24,7,Castilla y León,León
24345,24160,Santas Martas,24,7,Castilla y León,León
24346,24197,Vega de Infanzones,24,7,Castilla y León,León
24347,24105,Onzonilla,24,7,Castilla y León,León
24347,24197,Vega de Infanzones,24,7,Castilla y León,León
24350,24223,Villarejo de Órbigo,24,7,Castilla y León,León
24356,24026,Bustillo del Páramo,24,7,Castilla y León,León
24356,24228,Villazala,24,7,Castilla y León,León
24357,24026,Bustillo del Páramo,24,7,Castilla y León,León
24358,24223,Villarejo de Órbigo,24,7,Castilla y León,León
24359,24144,San Cristóbal de la Polantera,24,7,Castilla y León,León
24359,24148,San Justo de la Vega,24,7,Castilla y León,León
24360,24210,Villagatón,24,7,Castilla y León,León
24367,24210,Villagatón,24,7,Castilla y León,León
24368,24210,Villagatón,24,7,Castilla y León,León
24369,24210,Villagatón,24,7,Castilla y León,León
24370,24170,Torre del Bierzo,24,7,Castilla y León,León
24374,24083,Igüeña,24,7,Castilla y León,León
24374,24170,Torre del Bierzo,24,7,Castilla y León,León
24375,24083,Igüeña,24,7,Castilla y León,León
24376,24083,Igüeña,24,7,Castilla y León,León
24377,24083,Igüeña,24,7,Castilla y León,León
24378,24170,Torre del Bierzo,24,7,Castilla y León,León
24379,24170,Torre del Bierzo,24,7,Castilla y León,León
24379,24210,Villagatón,24,7,Castilla y León,León
24380,24122,Puente de Domingo Flórez,24,7,Castilla y León,León
24384,24122,Puente de Domingo Flórez,24,7,Castilla y León,León
24385,24122,Puente de Domingo Flórez,24,7,Castilla y León,León
24386,24122,Puente de Domingo Flórez,24,7,Castilla y León,León
24387,24122,Puente de Domingo Flórez,24,7,Castilla y León,León
24388,24016,Benuza,24,7,Castilla y León,León
24389,24016,Benuza,24,7,Castilla y León,León
24389,24122,Puente de Domingo Flórez,24,7,Castilla y León,León
24390,24038,Carracedelo,24,7,Castilla y León,León
24391,24065,Chozas de Abajo,24,7,Castilla y León,León
24391,24162,Santovenia de la Valdoncina,24,7,Castilla y León,León
24391,24189,Valverde de la Virgen,24,7,Castilla y León,León
24392,24055,Cimanes del Tejar,24,7,Castilla y León,León
24392,24065,Chozas de Abajo,24,7,Castilla y León,León
24392,24205,Villadangos del Páramo,24,7,Castilla y León,León
24393,24026,Bustillo del Páramo,24,7,Castilla y León,León
24393,24055,Cimanes del Tejar,24,7,Castilla y León,León
24393,24159,Santa Marina del Rey,24,7,Castilla y León,León
24394,24182,Valderrey,24,7,Castilla y León,León
24395,24148,San Justo de la Vega,24,7,Castilla y León,León
24395,24182,Valderrey,24,7,Castilla y León,León
24396,24093,Magaz de Cepeda,24,7,Castilla y León,León
24397,24093,Magaz de Cepeda,24,7,Castilla y León,León
24397,24123,Quintana del Castillo,24,7,Castilla y León,León
24398,24049,Castropodame,24,7,Castilla y León,León
24398,24057,Congosto,24,7,Castilla y León,León
24398,24100,Molinaseca,24,7,Castilla y León,León
24400,24115,Ponferrada,24,7,Castilla y León,León
24401,24115,Ponferrada,24,7,Castilla y León,León
24402,24115,Ponferrada,24,7,Castilla y León,León
24403,24115,Ponferrada,24,7,Castilla y León,León
24404,24115,Ponferrada,24,7,Castilla y León,León
24410,24007,Arganza,24,7,Castilla y León,León
24410,24034,Camponaraya,24,7,Castilla y León,León
24411,24115,Ponferrada,24,7,Castilla y León,León
24412,24027,Cabañas Raras,24,7,Castilla y León,León
24413,24100,Molinaseca,24,7,Castilla y León,León
24413,24115,Ponferrada,24,7,Castilla y León,León
24414,24115,Ponferrada,24,7,Castilla y León,León
24415,24115,Ponferrada,24,7,Castilla y León,León
24416,24115,Ponferrada,24,7,Castilla y León,León
24420,24070,Fabero,24,7,Castilla y León,León
24424,24115,Ponferrada,24,7,Castilla y León,León
24428,24070,Fabero,24,7,Castilla y León,León
24429,24070,Fabero,24,7,Castilla y León,León
24429,24112,Peranzanes,24,7,Castilla y León,León
24430,24196,Vega de Espinareda,24,7,Castilla y León,León
24433,24036,Candín,24,7,Castilla y León,León
24434,24070,Fabero,24,7,Castilla y León,León
24434,24196,Vega de Espinareda,24,7,Castilla y León,León
24435,24196,Vega de Espinareda,24,7,Castilla y León,León
24436,24196,Vega de Espinareda,24,7,Castilla y León,León
24437,24196,Vega de Espinareda,24,7,Castilla y León,León
24438,24019,Berlanga del Bierzo,24,7,Castilla y León,León
24438,24169,Toreno,24,7,Castilla y León,León
24439,24143,Sancedo,24,7,Castilla y León,León
24439,24196,Vega de Espinareda,24,7,Castilla y León,León
24440,24041,Carucedo,24,7,Castilla y León,León
24441,24041,Carucedo,24,7,Castilla y León,León
24441,24206,Toral de los Vados,24,7,Castilla y León,León
24442,24041,Carucedo,24,7,Castilla y León,León
24443,24022,Borrenes,24,7,Castilla y León,León
24444,24022,Borrenes,24,7,Castilla y León,León
24445,24119,Priaranza del Bierzo,24,7,Castilla y León,León
24446,24119,Priaranza del Bierzo,24,7,Castilla y León,León
24447,24119,Priaranza del Bierzo,24,7,Castilla y León,León
24448,24115,Ponferrada,24,7,Castilla y León,León
24448,24119,Priaranza del Bierzo,24,7,Castilla y León,León
24450,24169,Toreno,24,7,Castilla y León,León
24456,24007,Arganza,24,7,Castilla y León,León
24457,24169,Toreno,24,7,Castilla y León,León
24457,25253,"Vilosell, El",25,9,Cataluña,Lleida
24458,24102,Noceda del Bierzo,24,7,Castilla y León,León
24458,24169,Toreno,24,7,Castilla y León,León
24459,24169,Toreno,24,7,Castilla y León,León
24460,24169,Toreno,24,7,Castilla y León,León
24469,24110,Páramo del Sil,24,7,Castilla y León,León
24469,24169,Toreno,24,7,Castilla y León,León
24470,24110,Páramo del Sil,24,7,Castilla y León,León
24478,24110,Páramo del Sil,24,7,Castilla y León,León
24479,24110,Páramo del Sil,24,7,Castilla y León,León
24480,24109,Palacios del Sil,24,7,Castilla y León,León
24488,24110,Páramo del Sil,24,7,Castilla y León,León
24489,24109,Palacios del Sil,24,7,Castilla y León,León
24490,24115,Ponferrada,24,7,Castilla y León,León
24491,24115,Ponferrada,24,7,Castilla y León,León
24492,24064,Cubillos del Sil,24,7,Castilla y León,León
24493,24169,Toreno,24,7,Castilla y León,León
24494,24110,Páramo del Sil,24,7,Castilla y León,León
24495,24109,Palacios del Sil,24,7,Castilla y León,León
24496,24109,Palacios del Sil,24,7,Castilla y León,León
24497,24109,Palacios del Sil,24,7,Castilla y León,León
24498,24109,Palacios del Sil,24,7,Castilla y León,León
24500,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24510,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24511,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24512,16173,"Valle de Altomira, El",16,8,Castilla-La Mancha,Cuenca
24512,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24513,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24514,24059,Corullón,24,7,Castilla y León,León
24515,24059,Corullón,24,7,Castilla y León,León
24516,24059,Corullón,24,7,Castilla y León,León
24516,24206,Toral de los Vados,24,7,Castilla y León,León
24516,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24517,24059,Corullón,24,7,Castilla y León,León
24520,24198,Vega de Valcarce,24,7,Castilla y León,León
24521,24011,Barjas,24,7,Castilla y León,León
24521,24198,Vega de Valcarce,24,7,Castilla y León,León
24522,24171,Trabadelo,24,7,Castilla y León,León
24523,24171,Trabadelo,24,7,Castilla y León,León
24524,24198,Vega de Valcarce,24,7,Castilla y León,León
24525,24009,Balboa,24,7,Castilla y León,León
24526,24198,Vega de Valcarce,24,7,Castilla y León,León
24530,24206,Toral de los Vados,24,7,Castilla y León,León
24530,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24540,24030,Cacabelos,24,7,Castilla y León,León
24544,24038,Carracedelo,24,7,Castilla y León,León
24545,24007,Arganza,24,7,Castilla y León,León
24545,24143,Sancedo,24,7,Castilla y León,León
24546,24007,Arganza,24,7,Castilla y León,León
24547,24030,Cacabelos,24,7,Castilla y León,León
24547,24209,Villafranca del Bierzo,24,7,Castilla y León,León
24548,24030,Cacabelos,24,7,Castilla y León,León
24549,24038,Carracedelo,24,7,Castilla y León,León
24550,24038,Carracedelo,24,7,Castilla y León,León
24550,24206,Toral de los Vados,24,7,Castilla y León,León
24560,24206,Toral de los Vados,24,7,Castilla y León,León
24565,24038,Carracedelo,24,7,Castilla y León,León
24566,24103,Oencia,24,7,Castilla y León,León
24567,24103,Oencia,24,7,Castilla y León,León
24567,24165,Sobrado,24,7,Castilla y León,León
24568,24103,Oencia,24,7,Castilla y León,León
24569,24103,Oencia,24,7,Castilla y León,León
24569,24165,Sobrado,24,7,Castilla y León,León
24569,24206,Toral de los Vados,24,7,Castilla y León,León
24600,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24607,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24608,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24609,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24610,24061,Cuadros,24,7,Castilla y León,León
24620,24061,Cuadros,24,7,Castilla y León,León
24630,24061,Cuadros,24,7,Castilla y León,León
24640,24134,"Robla, La",24,7,Castilla y León,León
24648,24098,Matallana de Torío,24,7,Castilla y León,León
24648,24134,"Robla, La",24,7,Castilla y León,León
24649,24134,"Robla, La",24,7,Castilla y León,León
24650,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24660,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24670,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24680,24901,Villamanín,24,7,Castilla y León,León
24687,24901,Villamanín,24,7,Castilla y León,León
24688,24901,Villamanín,24,7,Castilla y León,León
24689,24901,Villamanín,24,7,Castilla y León,León
24690,24901,Villamanín,24,7,Castilla y León,León
24699,24901,Villamanín,24,7,Castilla y León,León
24700,24008,Astorga,24,7,Castilla y León,León
24710,24148,San Justo de la Vega,24,7,Castilla y León,León
24711,24214,Villamejil,24,7,Castilla y León,León
24711,24219,Villaobispo de Otero,24,7,Castilla y León,León
24712,24214,Villamejil,24,7,Castilla y León,León
24713,24214,Villamejil,24,7,Castilla y León,León
24714,24023,Brazuelo,24,7,Castilla y León,León
24715,24023,Brazuelo,24,7,Castilla y León,León
24716,24023,Brazuelo,24,7,Castilla y León,León
24717,24090,Lucillo,24,7,Castilla y León,León
24717,24091,Luyego,24,7,Castilla y León,León
24717,24161,Santiago Millas,24,7,Castilla y León,León
24717,24185,Val de San Lorenzo,24,7,Castilla y León,León
24718,24008,Astorga,24,7,Castilla y León,León
24718,24023,Brazuelo,24,7,Castilla y León,León
24719,24219,Villaobispo de Otero,24,7,Castilla y León,León
24720,24152,Santa Colomba de Somoza,24,7,Castilla y León,León
24721,24044,Castrillo de la Valduerna,24,7,Castilla y León,León
24721,24091,Luyego,24,7,Castilla y León,León
24722,24152,Santa Colomba de Somoza,24,7,Castilla y León,León
24723,24090,Lucillo,24,7,Castilla y León,León
24724,24090,Lucillo,24,7,Castilla y León,León
24730,24066,Destriana,24,7,Castilla y León,León
24730,24216,Villamontán de la Valduerna,24,7,Castilla y León,León
24731,24161,Santiago Millas,24,7,Castilla y León,León
24732,24161,Santiago Millas,24,7,Castilla y León,León
24732,24182,Valderrey,24,7,Castilla y León,León
24733,24125,Quintana y Congosto,24,7,Castilla y León,León
24734,24047,Castrocontrigo,24,7,Castilla y León,León
24735,24047,Castrocontrigo,24,7,Castilla y León,León
24736,24047,Castrocontrigo,24,7,Castilla y León,León
24738,24172,Truchas,24,7,Castilla y León,León
24739,24170,Torre del Bierzo,24,7,Castilla y León,León
24740,24011,Barjas,24,7,Castilla y León,León
24740,24161,Santiago Millas,24,7,Castilla y León,León
24740,24172,Truchas,24,7,Castilla y León,León
24740,24202,Villablino,24,7,Castilla y León,León
24741,24172,Truchas,24,7,Castilla y León,León
24742,24043,Castrillo de Cabrera,24,7,Castilla y León,León
24743,24067,Encinedo,24,7,Castilla y León,León
24744,24043,Castrillo de Cabrera,24,7,Castilla y León,León
24744,24067,Encinedo,24,7,Castilla y León,León
24745,24067,Encinedo,24,7,Castilla y León,León
24746,24067,Encinedo,24,7,Castilla y León,León
24750,24010,"Bañeza, La",24,7,Castilla y León,León
24760,24046,Castrocalbón,24,7,Castilla y León,León
24760,24114,"Pola de Gordón, La",24,7,Castilla y León,León
24760,24146,San Esteban de Nogales,24,7,Castilla y León,León
24761,24003,Alija del Infantado,24,7,Castilla y León,León
24762,24124,Quintana del Marco,24,7,Castilla y León,León
24762,24154,Santa Elena de Jamuz,24,7,Castilla y León,León
24763,24127,Regueras de Arriba,24,7,Castilla y León,León
24763,24166,Soto de la Vega,24,7,Castilla y León,León
24763,24228,Villazala,24,7,Castilla y León,León
24764,24010,"Bañeza, La",24,7,Castilla y León,León
24764,24108,Palacios de la Valduerna,24,7,Castilla y León,León
24764,24166,Soto de la Vega,24,7,Castilla y León,León
24765,24131,Riego de la Vega,24,7,Castilla y León,León
24765,24216,Villamontán de la Valduerna,24,7,Castilla y León,León
24766,24010,"Bañeza, La",24,7,Castilla y León,León
24766,24108,Palacios de la Valduerna,24,7,Castilla y León,León
24766,24216,Villamontán de la Valduerna,24,7,Castilla y León,León
24767,24125,Quintana y Congosto,24,7,Castilla y León,León
24767,24154,Santa Elena de Jamuz,24,7,Castilla y León,León
24768,24166,Soto de la Vega,24,7,Castilla y León,León
24769,24053,Cebrones del Río,24,7,Castilla y León,León
24790,24136,Roperuelos del Páramo,24,7,Castilla y León,León
24791,24136,Roperuelos del Páramo,24,7,Castilla y León,León
24791,24230,Zotes del Páramo,24,7,Castilla y León,León
24792,24003,Alija del Infantado,24,7,Castilla y León,León
24792,24117,Pozuelo del Páramo,24,7,Castilla y León,León
24792,24124,Quintana del Marco,24,7,Castilla y León,León
24793,24182,Valderrey,24,7,Castilla y León,León
24794,24131,Riego de la Vega,24,7,Castilla y León,León
24795,24131,Riego de la Vega,24,7,Castilla y León,León
24795,24144,San Cristóbal de la Polantera,24,7,Castilla y León,León
24795,24155,Santa María de la Isla,24,7,Castilla y León,León
24796,24005,"Antigua, La",24,7,Castilla y León,León
24796,24117,Pozuelo del Páramo,24,7,Castilla y León,León
24797,24141,San Adrián del Valle,24,7,Castilla y León,León
24800,24056,Cistierna,24,7,Castilla y León,León
24810,24137,Sabero,24,7,Castilla y León,León
24811,24137,Sabero,24,7,Castilla y León,León
24812,24137,Sabero,24,7,Castilla y León,León
24813,24056,Cistierna,24,7,Castilla y León,León
24814,24137,Sabero,24,7,Castilla y León,León
24815,24056,Cistierna,24,7,Castilla y León,León
24816,24056,Cistierna,24,7,Castilla y León,León
24820,24076,Garrafe de Torío,24,7,Castilla y León,León
24820,24098,Matallana de Torío,24,7,Castilla y León,León
24830,24098,Matallana de Torío,24,7,Castilla y León,León
24836,24098,Matallana de Torío,24,7,Castilla y León,León
24836,24194,Vegacervera,24,7,Castilla y León,León
24837,24037,Cármenes,24,7,Castilla y León,León
24837,24177,Valdelugueros,24,7,Castilla y León,León
24837,24194,Vegacervera,24,7,Castilla y León,León
24838,24037,Cármenes,24,7,Castilla y León,León
24839,24098,Matallana de Torío,24,7,Castilla y León,León
24840,24193,"Vecilla, La",24,7,Castilla y León,León
24843,24177,Valdelugueros,24,7,Castilla y León,León
24844,24177,Valdelugueros,24,7,Castilla y León,León
24845,24177,Valdelugueros,24,7,Castilla y León,León
24846,24179,Valdepiélago,24,7,Castilla y León,León
24847,24179,Valdepiélago,24,7,Castilla y León,León
24848,24151,Santa Colomba de Curueño,24,7,Castilla y León,León
24848,24193,"Vecilla, La",24,7,Castilla y León,León
24849,24179,Valdepiélago,24,7,Castilla y León,León
24849,24193,"Vecilla, La",24,7,Castilla y León,León
24850,24021,Boñar,24,7,Castilla y León,León
24852,24021,Boñar,24,7,Castilla y León,León
24852,24199,Vegaquemada,24,7,Castilla y León,León
24853,24021,Boñar,24,7,Castilla y León,León
24854,24021,Boñar,24,7,Castilla y León,León
24855,24121,Puebla de Lillo,24,7,Castilla y León,León
24856,24129,Reyero,24,7,Castilla y León,León
24857,24021,Boñar,24,7,Castilla y León,León
24857,24121,Puebla de Lillo,24,7,Castilla y León,León
24858,24021,Boñar,24,7,Castilla y León,León
24859,24021,Boñar,24,7,Castilla y León,León
24860,24021,Boñar,24,7,Castilla y León,León
24860,24199,Vegaquemada,24,7,Castilla y León,León
24869,24199,Vegaquemada,24,7,Castilla y León,León
24870,24068,"Ercina, La",24,7,Castilla y León,León
24877,24068,"Ercina, La",24,7,Castilla y León,León
24878,24068,"Ercina, La",24,7,Castilla y León,León
24878,24079,Gradefes,24,7,Castilla y León,León
24879,24068,"Ercina, La",24,7,Castilla y León,León
24880,24183,Valderrueda,24,7,Castilla y León,León
24882,24183,Valderrueda,24,7,Castilla y León,León
24883,24183,Valderrueda,24,7,Castilla y León,León
24884,24183,Valderrueda,24,7,Castilla y León,León
24885,24020,Boca de Huérgano,24,7,Castilla y León,León
24885,24120,Prioro,24,7,Castilla y León,León
24886,24183,Valderrueda,24,7,Castilla y León,León
24887,24183,Valderrueda,24,7,Castilla y León,León
24888,24004,Almanza,24,7,Castilla y León,León
24888,24052,Cebanico,24,7,Castilla y León,León
24888,24183,Valderrueda,24,7,Castilla y León,León
24889,24183,Valderrueda,24,7,Castilla y León,León
24890,24076,Garrafe de Torío,24,7,Castilla y León,León
24891,24076,Garrafe de Torío,24,7,Castilla y León,León
24892,24052,Cebanico,24,7,Castilla y León,León
24893,24118,Prado de la Guzpeña,24,7,Castilla y León,León
24900,24130,Riaño,24,7,Castilla y León,León
24911,24020,Boca de Huérgano,24,7,Castilla y León,León
24912,24020,Boca de Huérgano,24,7,Castilla y León,León
24913,24020,Boca de Huérgano,24,7,Castilla y León,León
24914,24116,Posada de Valdeón,24,7,Castilla y León,León
24915,24116,Posada de Valdeón,24,7,Castilla y León,León
24916,24106,Oseja de Sajambre,24,7,Castilla y León,León
24917,24025,Burón,24,7,Castilla y León,León
24918,24130,Riaño,24,7,Castilla y León,León
24920,24180,Valdepolo,24,7,Castilla y León,León
24930,24180,Valdepolo,24,7,Castilla y León,León
24940,24063,Cubillas de Rueda,24,7,Castilla y León,León
24950,24056,Cistierna,24,7,Castilla y León,León
24960,24060,Crémenes,24,7,Castilla y León,León
24960,24137,Sabero,24,7,Castilla y León,León
24970,24060,Crémenes,24,7,Castilla y León,León
24980,24060,Crémenes,24,7,Castilla y León,León
24989,24060,Crémenes,24,7,Castilla y León,León
24990,24060,Crémenes,24,7,Castilla y León,León
24991,24060,Crémenes,24,7,Castilla y León,León
24994,24001,Acebedo,24,7,Castilla y León,León
24994,24025,Burón,24,7,Castilla y León,León
24995,24025,Burón,24,7,Castilla y León,León
24996,24001,Acebedo,24,7,Castilla y León,León
24996,24096,Maraña,24,7,Castilla y León,León
25001,25120,Lleida,25,9,Cataluña,Lleida
25002,25120,Lleida,25,9,Cataluña,Lleida
25003,25120,Lleida,25,9,Cataluña,Lleida
25004,25120,Lleida,25,9,Cataluña,Lleida
25005,25120,Lleida,25,9,Cataluña,Lleida
25006,25120,Lleida,25,9,Cataluña,Lleida
25007,25120,Lleida,25,9,Cataluña,Lleida
25008,25120,Lleida,25,9,Cataluña,Lleida
25100,25019,Almacelles,25,9,Cataluña,Lleida
25110,25023,Alpicat,25,9,Cataluña,Lleida
25110,25120,Lleida,25,9,Cataluña,Lleida
25110,25228,Torrefarrera,25,9,Cataluña,Lleida
25111,25120,Lleida,25,9,Cataluña,Lleida
25112,25912,Gimenells i el Pla de la Font,25,9,Cataluña,Lleida
25113,25120,Lleida,25,9,Cataluña,Lleida
25114,25912,Gimenells i el Pla de la Font,25,9,Cataluña,Lleida
25120,25013,Alfarràs,25,9,Cataluña,Lleida
25122,25112,Ivars de Noguera,25,9,Cataluña,Lleida
25123,25228,Torrefarrera,25,9,Cataluña,Lleida
25124,25189,Rosselló,25,9,Cataluña,Lleida
25125,25016,Alguaire,25,9,Cataluña,Lleida
25126,25021,Almenar,25,9,Cataluña,Lleida
25126,25228,Torrefarrera,25,9,Cataluña,Lleida
25130,25015,Algerri,25,9,Cataluña,Lleida
25131,25233,Torre-serona,25,9,Cataluña,Lleida
25132,25053,Benavent de Segrià,25,9,Cataluña,Lleida
25133,25251,Vilanova de Segrià,25,9,Cataluña,Lleida
25134,25174,"Portella, La",25,9,Cataluña,Lleida
25135,25008,Albesa,25,9,Cataluña,Lleida
25136,25069,Castelló de Farfanya,25,9,Cataluña,Lleida
25137,25078,Corbins,25,9,Cataluña,Lleida
25138,25231,Torrelameu,25,9,Cataluña,Lleida
25139,25134,Menàrguens,25,9,Cataluña,Lleida
25140,25029,Arbeca,25,9,Cataluña,Lleida
25141,25230,Torregrossa,25,9,Cataluña,Lleida
25142,25052,Bellvís,25,9,Cataluña,Lleida
25143,25168,"Poal, El",25,9,Cataluña,Lleida
25144,25052,Bellvís,25,9,Cataluña,Lleida
25150,25033,Artesa de Lleida,25,9,Cataluña,Lleida
25151,25036,Aspa,25,9,Cataluña,Lleida
25152,25076,"Cogul, El",25,9,Cataluña,Lleida
25153,25182,Puigverd de Lleida,25,9,Cataluña,Lleida
25154,25067,Castelldans,25,9,Cataluña,Lleida
25155,25006,"Albagés, L'",25,9,Cataluña,Lleida
25160,25105,Granyena de les Garrigues,25,9,Cataluña,Lleida
25161,25014,Alfés,25,9,Cataluña,Lleida
25162,25010,Alcanó,25,9,Cataluña,Lleida
25163,25206,"Soleràs, El",25,9,Cataluña,Lleida
25164,25224,"Torms, Els",25,9,Cataluña,Lleida
25165,25118,Juncosa,25,9,Cataluña,Lleida
25170,25232,Torres de Segre,25,9,Cataluña,Lleida
25171,25007,Albatàrrec,25,9,Cataluña,Lleida
25172,25142,Montoliu de Lleida,25,9,Cataluña,Lleida
25173,25211,Sudanell,25,9,Cataluña,Lleida
25174,25212,Sunyer,25,9,Cataluña,Lleida
25175,25200,Sarroca de Lleida,25,9,Cataluña,Lleida
25176,25226,Torrebesses,25,9,Cataluña,Lleida
25177,25101,"Granadella, La",25,9,Cataluña,Lleida
25177,25170,Bellaguarda,25,9,Cataluña,Lleida
25178,25056,Bovera,25,9,Cataluña,Lleida
25179,25133,Maials,25,9,Cataluña,Lleida
25180,25011,Alcarràs,25,9,Cataluña,Lleida
25181,25210,Soses,25,9,Cataluña,Lleida
25182,25038,Aitona,25,9,Cataluña,Lleida
25183,25204,Seròs,25,9,Cataluña,Lleida
25184,25131,Massalcoreig,25,9,Cataluña,Lleida
25185,25102,"Granja d'Escarp, La",25,9,Cataluña,Lleida
25186,25125,Llardecans,25,9,Cataluña,Lleida
25187,25020,Almatret,25,9,Cataluña,Lleida
25191,25120,Lleida,25,9,Cataluña,Lleida
25192,25120,Lleida,25,9,Cataluña,Lleida
25193,25011,Alcarràs,25,9,Cataluña,Lleida
25193,25120,Lleida,25,9,Cataluña,Lleida
25193,25193,Sant Llorenç de Morunys,25,9,Cataluña,Lleida
25194,25120,Lleida,25,9,Cataluña,Lleida
25195,25120,Lleida,25,9,Cataluña,Lleida
25196,25120,Lleida,25,9,Cataluña,Lleida
25197,25120,Lleida,25,9,Cataluña,Lleida
25198,25120,Lleida,25,9,Cataluña,Lleida
25198,25904,Castell de Mur,25,9,Cataluña,Lleida
25199,25120,Lleida,25,9,Cataluña,Lleida
25200,25072,Cervera,25,9,Cataluña,Lleida
25210,25110,Guissona,25,9,Cataluña,Lleida
25211,25132,Massoteres,25,9,Cataluña,Lleida
25211,25197,Sant Guim de la Plana,25,9,Cataluña,Lleida
25211,25219,Tarroja de Segarra,25,9,Cataluña,Lleida
25211,25907,Torrefeta i Florejacs,25,9,Cataluña,Lleida
25212,25907,Torrefeta i Florejacs,25,9,Cataluña,Lleida
25212,25911,"Plans de Sió, Els",25,9,Cataluña,Lleida
25213,25072,Cervera,25,9,Cataluña,Lleida
25213,25216,Talavera,25,9,Cataluña,Lleida
25213,25905,Ribera d'Ondara,25,9,Cataluña,Lleida
25214,25072,Cervera,25,9,Cataluña,Lleida
25214,25085,Estaràs,25,9,Cataluña,Lleida
25214,25152,"Oluges, Les",25,9,Cataluña,Lleida
25214,25202,Senterada,25,9,Cataluña,Lleida
25215,25085,Estaràs,25,9,Cataluña,Lleida
25215,25194,Sant Ramon,25,9,Cataluña,Lleida
25216,25114,Ivorra,25,9,Cataluña,Lleida
25216,25194,Sant Ramon,25,9,Cataluña,Lleida
25217,25039,Baix Pallars,25,9,Cataluña,Lleida
25217,25104,Granyena de Segarra,25,9,Cataluña,Lleida
25217,25141,Montoliu de Segarra,25,9,Cataluña,Lleida
25217,25905,Ribera d'Ondara,25,9,Cataluña,Lleida
25218,25072,Cervera,25,9,Cataluña,Lleida
25218,25103,Granyanella,25,9,Cataluña,Lleida
25218,25911,"Plans de Sió, Els",25,9,Cataluña,Lleida
25220,25048,Bell-lloc d'Urgell,25,9,Cataluña,Lleida
25221,25004,"Alamús, Els",25,9,Cataluña,Lleida
25222,25205,Sidamon,25,9,Cataluña,Lleida
25230,25137,Mollerussa,25,9,Cataluña,Lleida
25240,25122,Linyola,25,9,Cataluña,Lleida
25240,25164,Penelles,25,9,Cataluña,Lleida
25241,25099,Golmés,25,9,Cataluña,Lleida
25242,25135,Miralcamp,25,9,Cataluña,Lleida
25243,25158,"Palau d'Anglesola, El",25,9,Cataluña,Lleida
25244,25093,Fondarella,25,9,Cataluña,Lleida
25245,25252,Vila-sana,25,9,Cataluña,Lleida
25250,25050,Bellpuig,25,9,Cataluña,Lleida
25260,25113,Ivars d'Urgell,25,9,Cataluña,Lleida
25261,25113,Ivars d'Urgell,25,9,Cataluña,Lleida
25261,25164,Penelles,25,9,Cataluña,Lleida
25262,25041,Barbens,25,9,Cataluña,Lleida
25263,25176,Preixana,25,9,Cataluña,Lleida
25264,25248,Vilanova de Bellpuig,25,9,Cataluña,Lleida
25265,25068,Castellnou de Seana,25,9,Cataluña,Lleida
25266,25046,Belianes,25,9,Cataluña,Lleida
25266,25130,Maldà,25,9,Cataluña,Lleida
25267,25902,Sant Martí de Riucorb,25,9,Cataluña,Lleida
25268,25154,"Omells de na Gaia, Els",25,9,Cataluña,Lleida
25268,25238,Vallbona de les Monges,25,9,Cataluña,Lleida
25269,25238,Vallbona de les Monges,25,9,Cataluña,Lleida
25270,25192,Sant Guim de Freixenet,25,9,Cataluña,Lleida
25271,25085,Estaràs,25,9,Cataluña,Lleida
25271,25192,Sant Guim de Freixenet,25,9,Cataluña,Lleida
25280,25151,Olius,25,9,Cataluña,Lleida
25280,25207,Solsona,25,9,Cataluña,Lleida
25281,25129,Llobera,25,9,Cataluña,Lleida
25282,25193,Sant Llorenç de Morunys,25,9,Cataluña,Lleida
25283,25124,Lladurs,25,9,Cataluña,Lleida
25283,25148,Odèn,25,9,Cataluña,Lleida
25284,25163,"Coma i la Pedra, La",25,9,Cataluña,Lleida
25285,25111,Guixers,25,9,Cataluña,Lleida
25286,25146,Navès,25,9,Cataluña,Lleida
